orderID,subj_gla,gla_clean,gla_diff,subj_lot_size,lot_size_clean,lot_size_diff,subj_bedrooms,bedrooms_clean,bedroom_diff,subj_bathrooms,bathrooms_clean,bathroom_diff,subj_room_count,room_count_clean,room_count_diff,subj_property_type,property_type_clean,same_property_type,subj_stories,stories_clean,same_storey_type,sale_date_clean,sold_recently_90,sold_recently_180,label,close_date_clean,id,close_price
4771029,2231.68,1039.0,1192.6799999999998,4477.824,3648.0,829.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-02-23,92105.0,532500.0
4771029,2231.68,874.0,1357.6799999999998,4477.824,4068.0,409.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,8.0,1.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-02-23,96395.0,461000.0
4771029,2231.68,1044.0,1187.6799999999998,4477.824,2992.0,1485.8239999999996,5.0,4.0,1.0,3.0,3.0,0.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-02-25,92082.0,583000.0
4771029,2231.68,1082.0,1149.6799999999998,4477.824,3616.0,861.8239999999996,5.0,5.0,0.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-02-26,92408.0,605000.0
4771029,2231.68,1122.0,1109.6799999999998,4477.824,,,5.0,3.0,2.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Townhouse,0.0,2 Storey,1.5 Storey,0.0,,1,1,0,2025-02-27,88731.0,316300.0
4771029,2231.68,1102.0,1129.6799999999998,4477.824,3250.0,1227.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,12.0,3.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-02-27,93271.0,563000.0
4771029,2231.68,906.0,1325.6799999999998,4477.824,2895.0,1582.8239999999996,5.0,4.0,1.0,3.0,2.0,1.0,9.0,11.0,2.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-02-27,96344.0,467000.0
4771029,2231.68,1214.0,1017.6799999999998,4477.824,,,5.0,3.0,2.0,3.0,1.5,1.5,9.0,3.0,6.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-02-28,88697.0,330000.0
4771029,2231.68,1132.0,1099.6799999999998,4477.824,2992.0,1485.8239999999996,5.0,3.0,2.0,3.0,1.5,1.5,9.0,5.0,4.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-02,92588.0,523000.0
4771029,2231.68,1326.0,905.6799999999998,4477.824,4553.0,75.17600000000039,5.0,5.0,0.0,3.0,3.0,0.0,9.0,14.0,5.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-03-04,93733.0,650000.0
4771029,2231.68,948.0,1283.6799999999998,4477.824,5155.0,677.1760000000004,5.0,5.0,0.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-03-07,92511.0,520000.0
4771029,2231.68,1158.0,1073.6799999999998,4477.824,2863.0,1614.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-09,92467.0,545000.0
4771029,2231.68,1263.0,968.6799999999998,4477.824,3358.0,1119.8239999999996,5.0,,,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-11,79055.0,535000.0
4771029,2231.68,1923.0,308.67999999999984,4477.824,4036.0,441.8239999999996,5.0,5.0,0.0,3.0,4.5,1.5,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-11,79081.0,662000.0
4771029,2231.68,926.0,1305.6799999999998,4477.824,2949.0,1528.8239999999996,5.0,,,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-03-12,79134.0,460000.0
4771029,2231.68,1542.0,689.6799999999998,4477.824,5371.0,893.1760000000004,5.0,,,3.0,3.5,0.5,9.0,12.0,3.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-12,79236.0,592000.0
4771029,2231.68,1589.0,642.6799999999998,4477.824,4671.0,193.1760000000004,5.0,,,3.0,3.0,0.0,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-14,98754.0,615000.0
4771029,2231.68,1354.0,877.6799999999998,4477.824,3003.0,1474.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,7.0,2.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-15,205901.0,418000.0
4771029,2231.68,1245.0,986.6799999999998,4477.824,5026.0,548.1760000000004,5.0,4.0,1.0,3.0,3.0,0.0,9.0,5.0,4.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-17,205978.0,538000.0
4771029,2231.68,925.0,1306.6799999999998,4477.824,4068.0,409.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-17,205988.0,465000.0
4771029,2231.68,1099.0,1132.6799999999998,4477.824,3024.0,1453.8239999999996,5.0,3.0,2.0,3.0,1.5,1.5,9.0,12.0,3.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-20,206361.0,495000.0
4771029,2231.68,924.0,1307.6799999999998,4477.824,2970.0,1507.8239999999996,5.0,4.0,1.0,3.0,2.0,1.0,9.0,7.0,2.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-03-20,206387.0,447500.0
4771029,2231.68,1411.0,820.6799999999998,4477.824,3132.0,1345.8239999999996,5.0,4.0,1.0,3.0,3.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-21,206646.0,597500.0
4771029,2231.68,1251.0,980.6799999999998,4477.824,3164.0,1313.8239999999996,5.0,3.0,2.0,3.0,2.5,0.5,9.0,5.0,4.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-21,206697.0,505000.0
4771029,2231.68,891.0,1340.6799999999998,4477.824,4671.0,193.1760000000004,5.0,2.0,3.0,3.0,1.0,2.0,9.0,5.0,4.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-22,207331.0,475000.0
4771029,2231.68,1332.0,899.6799999999998,4477.824,4176.0,301.8239999999996,5.0,3.0,2.0,3.0,2.5,0.5,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-23,207338.0,514500.0
4771029,2231.68,838.0,1393.6799999999998,4477.824,2895.0,1582.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-23,207380.0,462000.0
4771029,2231.68,1259.0,972.6799999999998,4477.824,4477.0,0.8239999999996144,5.0,5.0,0.0,3.0,4.0,1.0,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-25,207622.0,647500.0
4771029,2231.68,1077.0,1154.6799999999998,4477.824,4370.0,107.8239999999996,5.0,5.0,0.0,3.0,3.0,0.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-26,214743.0,603000.0
4771029,2231.68,1014.0,1217.6799999999998,4477.824,2863.0,1614.8239999999996,5.0,5.0,0.0,3.0,2.5,0.5,9.0,14.0,5.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-03-26,259086.0,490000.0
4771029,2231.68,1003.0,1228.6799999999998,4477.824,2802.0,1675.8239999999996,5.0,4.0,1.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-03-28,215506.0,413000.0
4771029,2231.68,1048.0,1183.6799999999998,4477.824,4089.0,388.8239999999996,5.0,6.0,1.0,3.0,3.0,0.0,9.0,14.0,5.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-03-28,215525.0,610000.0
4771029,2231.68,978.0,1253.6799999999998,4477.824,2960.0,1517.8239999999996,5.0,5.0,0.0,3.0,3.0,0.0,9.0,12.0,3.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-03-29,232564.0,608000.0
4771029,2231.68,1196.0,1035.6799999999998,4477.824,,,5.0,3.0,2.0,3.0,2.5,0.5,9.0,8.0,1.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-29,232573.0,340000.0
4771029,2231.68,1281.0,950.6799999999998,4477.824,3390.0,1087.8239999999996,5.0,4.0,1.0,3.0,3.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-31,256999.0,560000.0
4771029,2231.68,1239.0,992.6799999999998,4477.824,,,5.0,3.0,2.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-03-31,257432.0,321000.0
4771029,2231.68,1526.0,705.6799999999998,4477.824,4144.0,333.8239999999996,5.0,4.0,1.0,3.0,3.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-04,262017.0,621000.0
4771029,2231.68,1014.0,1217.6799999999998,4477.824,4370.0,107.8239999999996,5.0,5.0,0.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-04-06,262891.0,470000.0
4771029,2231.68,1443.0,788.6799999999998,4477.824,2378.0,2099.824,5.0,3.0,2.0,3.0,2.5,0.5,9.0,3.0,6.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-07,263436.0,435000.0
4771029,2231.68,1054.0,1177.6799999999998,4477.824,3401.0,1076.8239999999996,5.0,5.0,0.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-04-07,263582.0,555000.0
4771029,2231.68,1015.0,1216.6799999999998,4477.824,4402.0,75.82399999999961,5.0,2.0,3.0,3.0,1.0,2.0,9.0,4.0,5.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-04-08,265911.0,485000.0
4771029,2231.68,1160.0,1071.6799999999998,4477.824,4520.0,42.17600000000039,5.0,3.0,2.0,3.0,2.5,0.5,9.0,8.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-08,265932.0,545000.0
4771029,2231.68,1221.0,1010.6799999999998,4477.824,2809.0,1668.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-08,266589.0,480000.0
4771029,2231.68,1242.0,989.6799999999998,4477.824,7717.0,3239.1760000000004,5.0,3.0,2.0,3.0,2.0,1.0,9.0,6.0,3.0,Detached,Semi Detached,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-09,266550.0,399000.0
4771029,2231.68,801.0,1430.6799999999998,4477.824,3067.0,1410.8239999999996,5.0,4.0,1.0,3.0,2.0,1.0,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-04-09,267009.0,500000.0
4771029,2231.68,1201.0,1030.6799999999998,4477.824,2206.0,2271.824,5.0,4.0,1.0,3.0,2.5,0.5,9.0,9.0,0.0,Detached,Semi Detached,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-09,267125.0,470000.0
4771029,2231.68,840.0,1391.6799999999998,4477.824,2594.0,1883.824,5.0,2.0,3.0,3.0,3.0,0.0,9.0,4.0,5.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-04-09,267321.0,331600.0
4771029,2231.68,1166.0,1065.6799999999998,4477.824,,,5.0,3.0,2.0,3.0,1.0,2.0,9.0,9.0,0.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-10,267537.0,300000.0
4771029,2231.68,811.0,1420.6799999999998,4477.824,2852.0,1625.8239999999996,5.0,5.0,0.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-04-10,268024.0,555000.0
4771029,2231.68,1086.0,1145.6799999999998,4477.824,3498.0,979.8239999999996,5.0,5.0,0.0,3.0,2.5,0.5,9.0,15.0,6.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-04-10,268952.0,535000.0
4771029,2231.68,891.0,1340.6799999999998,4477.824,2777.0,1700.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,12.0,3.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-04-11,268775.0,470000.0
4771029,2231.68,1656.0,575.6799999999998,4477.824,4617.0,139.1760000000004,5.0,5.0,0.0,3.0,3.5,0.5,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-11,268801.0,615000.0
4771029,2231.68,855.0,1376.6799999999998,4477.824,,,5.0,4.0,1.0,3.0,2.0,1.0,9.0,8.0,1.0,Detached,Townhouse,0.0,2 Storey,,,,1,1,0,2025-04-13,269835.0,333000.0
4771029,2231.68,1442.0,789.6799999999998,4477.824,4617.0,139.1760000000004,5.0,3.0,2.0,3.0,2.5,0.5,9.0,7.0,2.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-14,270360.0,504000.0
4771029,2231.68,1143.0,1088.6799999999998,4477.824,2389.0,2088.824,5.0,3.0,2.0,3.0,1.5,1.5,9.0,7.0,2.0,Detached,Semi Detached,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-14,270468.0,399900.0
4771029,2231.68,809.0,1422.6799999999998,4477.824,3132.0,1345.8239999999996,5.0,2.0,3.0,3.0,1.0,2.0,9.0,8.0,1.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-04-16,271886.0,425000.0
4771029,2231.68,917.0,1314.6799999999998,4477.824,2895.0,1582.8239999999996,5.0,5.0,0.0,3.0,3.0,0.0,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-04-16,271899.0,610000.0
4771029,2231.68,1801.0,430.67999999999984,4477.824,13315.0,8837.176,5.0,4.0,1.0,3.0,3.0,0.0,9.0,13.0,4.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-04-16,272036.0,675000.0
4771029,2231.68,845.0,1386.6799999999998,4477.824,4510.0,32.176000000000386,5.0,4.0,1.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-04-17,272638.0,437000.0
4771029,2231.68,1056.0,1175.6799999999998,4477.824,2852.0,1625.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-19,274109.0,457500.0
4771029,2231.68,1038.0,1193.6799999999998,4477.824,3003.0,1474.8239999999996,5.0,5.0,0.0,3.0,2.5,0.5,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-04-22,275347.0,519000.0
4771029,2231.68,1626.0,605.6799999999998,4477.824,5478.0,1000.1760000000004,5.0,3.0,2.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-26,279210.0,620000.0
4771029,2231.68,1100.0,1131.6799999999998,4477.824,3993.0,484.8239999999996,5.0,5.0,0.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-04-29,281110.0,607500.0
4771029,2231.68,2207.0,24.67999999999984,4477.824,588.0,3889.824,5.0,6.0,1.0,3.0,3.5,0.5,9.0,16.0,7.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-29,281179.0,690000.0
4771029,2231.68,1288.0,943.6799999999998,4477.824,3552.0,925.8239999999996,5.0,3.0,2.0,3.0,2.5,0.5,9.0,8.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-29,281219.0,520500.0
4771029,2231.68,1112.0,1119.6799999999998,4477.824,3260.0,1217.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,8.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-04-29,281229.0,507000.0
4771029,2231.68,1236.0,995.6799999999998,4477.824,3347.0,1130.8239999999996,5.0,4.0,1.0,3.0,2.0,1.0,9.0,13.0,4.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-04-30,281350.0,498000.0
4771029,2231.68,1396.0,835.6799999999998,4477.824,5543.0,1065.1760000000004,5.0,5.0,0.0,3.0,4.0,1.0,9.0,15.0,6.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-04-30,282135.0,680000.0
4771029,2231.68,1063.0,1168.6799999999998,4477.824,4014.0,463.8239999999996,5.0,6.0,1.0,3.0,4.0,1.0,9.0,12.0,3.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-04-30,282163.0,590000.0
4771029,2231.68,1041.0,1190.6799999999998,4477.824,,,5.0,2.0,3.0,3.0,1.5,1.5,9.0,4.0,5.0,Detached,Townhouse,0.0,2 Storey,2 Storey,1.0,,1,1,0,2025-05-03,284968.0,295000.0
4771029,2231.68,922.0,1309.6799999999998,4477.824,2776.0,1701.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Semi Detached,0.0,2 Storey,,,,1,1,0,2025-05-05,285777.0,420000.0
4771029,2231.68,1049.0,1182.6799999999998,4477.824,3552.0,925.8239999999996,5.0,3.0,2.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-05-05,285852.0,485000.0
4771029,2231.68,1101.0,1130.6799999999998,4477.824,3024.0,1453.8239999999996,5.0,4.0,1.0,3.0,2.5,0.5,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-05-06,287780.0,488000.0
4771029,2231.68,2240.0,8.320000000000164,4477.824,7350.0,2872.1760000000004,5.0,6.0,1.0,3.0,3.5,0.5,9.0,15.0,6.0,Detached,Detached,1.0,2 Storey,2 Storey,1.0,,1,1,0,2025-05-07,287717.0,695000.0
4771029,2231.68,1041.0,1190.6799999999998,4477.824,3466.0,1011.8239999999996,5.0,3.0,2.0,3.0,1.5,1.5,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-05-09,289727.0,495000.0
4771029,2231.68,1041.0,1190.6799999999998,4477.824,3788.0,689.8239999999996,5.0,5.0,0.0,3.0,2.0,1.0,9.0,11.0,2.0,Detached,Detached,1.0,2 Storey,Split Level,0.0,,1,1,0,2025-05-10,289980.0,512000.0
4771029,2231.68,1066.0,1165.6799999999998,4477.824,4391.0,86.82399999999961,5.0,4.0,1.0,3.0,2.0,1.0,9.0,10.0,1.0,Detached,Detached,1.0,2 Storey,Bungalow,0.0,,1,1,0,2025-05-12,301668.0,537000.0
4771029,2231.68,903.0,1328.6799999999998,4477.824,5338.0,860.1760000000004,5.0,4.0,1.0,3.0,2.0,1.0,9.0,9.0,0.0,Detached,Detached,1.0,2 Storey,Bi-Level,0.0,,1,1,0,2025-05-13,301635.0,485000.0
4771641,2115.0,1682.0,433.0,2744.82,2252.0,492.8199999999997,4.0,3.0,1.0,3.5,2.5,1.0,8.0,8.0,0.0,Detached,Semi Detached,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-01-28,9501.0,588615.0
4771641,2115.0,2340.0,225.0,2744.82,3369.0,624.1800000000003,4.0,5.0,1.0,3.5,2.5,1.0,8.0,18.0,10.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-01-28,10280.0,854000.0
4771641,2115.0,1482.0,633.0,2744.82,,,4.0,3.0,1.0,3.5,2.5,1.0,8.0,13.0,5.0,Detached,Townhouse,0.0,3 Storey,3+ Storey,0.0,,1,1,0,2025-01-28,96423.0,475000.0
4771641,2115.0,1825.0,290.0,2744.82,3907.0,1162.1800000000003,4.0,3.0,1.0,3.5,2.5,1.0,8.0,9.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-01-29,68312.0,669900.0
4771641,2115.0,1336.0,779.0,2744.82,,,4.0,3.0,1.0,3.5,2.5,1.0,8.0,5.0,3.0,Detached,Townhouse,0.0,3 Storey,,,,1,1,0,2025-01-30,66673.0,463900.0
4771641,2115.0,1848.0,267.0,2744.82,3369.0,624.1800000000003,4.0,3.0,1.0,3.5,2.5,1.0,8.0,9.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-01-30,98064.0,700000.0
4771641,2115.0,1083.0,1032.0,2744.82,,,4.0,2.0,2.0,3.5,2.0,1.5,8.0,8.0,0.0,Detached,Condominium,0.0,3 Storey,,,,1,1,0,2025-01-31,4508.0,415000.0
4771641,2115.0,975.0,1140.0,2744.82,2820.0,75.18000000000029,4.0,4.0,0.0,3.5,3.0,0.5,8.0,11.0,3.0,Detached,Detached,1.0,3 Storey,Bungalow,0.0,,1,1,0,2025-02-01,63478.0,670000.0
4771641,2115.0,1712.0,403.0,2744.82,2744.0,0.819999999999709,4.0,4.0,0.0,3.5,4.0,0.5,8.0,,,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-04,68524.0,730000.0
4771641,2115.0,1418.0,697.0,2744.82,2809.0,64.18000000000029,4.0,4.0,0.0,3.5,3.5,0.0,8.0,9.0,1.0,Detached,Semi Detached,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-09,93885.0,610000.0
4771641,2115.0,2130.0,15.0,2744.82,3605.0,860.1800000000003,4.0,3.0,1.0,3.5,3.0,0.5,8.0,,,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-10,68406.0,725000.0
4771641,2115.0,1524.0,591.0,2744.82,2238.0,506.8199999999997,4.0,3.0,1.0,3.5,2.5,1.0,8.0,6.0,2.0,Detached,Townhouse,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-10,93154.0,560000.0
4771641,2115.0,700.0,1415.0,2744.82,,,4.0,2.0,2.0,3.5,2.0,1.5,8.0,7.0,1.0,Detached,Condominium,0.0,3 Storey,,,,1,1,0,2025-02-12,88647.0,345000.0
4771641,2115.0,2435.0,320.0,2744.82,4287.0,1542.1800000000003,4.0,3.0,1.0,3.5,2.5,1.0,8.0,9.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-12,98467.0,774775.0
4771641,2115.0,1379.0,736.0,2744.82,1291.0,1453.8199999999997,4.0,3.0,1.0,3.5,3.0,0.5,8.0,,,Detached,Townhouse,0.0,3 Storey,,,,1,1,0,2025-02-13,66443.0,525000.0
4771641,2115.0,1661.0,454.0,2744.82,3326.0,581.1800000000003,4.0,3.0,1.0,3.5,4.0,0.5,8.0,,,Detached,Semi Detached,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-14,66401.0,615000.0
4771641,2115.0,2115.0,0.0,2744.82,2782.0,37.18000000000029,4.0,3.0,1.0,3.5,3.0,0.5,8.0,,,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-14,68266.0,712000.0
4771641,2115.0,882.0,1233.0,2744.82,,,4.0,2.0,2.0,3.5,2.0,1.5,8.0,8.0,0.0,Detached,Condominium,0.0,3 Storey,,,,1,1,0,2025-02-14,88743.0,350000.0
4771641,2115.0,2864.0,749.0,2744.82,3497.0,752.1800000000003,4.0,4.0,0.0,3.5,2.5,1.0,8.0,12.0,4.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-16,55443.0,865271.0
4771641,2115.0,2273.0,158.0,2744.82,3369.0,624.1800000000003,4.0,6.0,2.0,3.5,4.0,0.5,8.0,17.0,9.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-16,68574.0,900000.0
4771641,2115.0,1634.0,481.0,2744.82,2992.0,247.1800000000003,4.0,3.0,1.0,3.5,2.5,1.0,8.0,12.0,4.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-17,66339.0,660000.0
4771641,2115.0,2503.0,388.0,2744.82,4197.0,1452.1800000000003,4.0,4.0,0.0,3.5,3.5,0.0,8.0,11.0,3.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-18,55442.0,1038890.0
4771641,2115.0,1501.0,614.0,2744.82,2742.0,2.819999999999709,4.0,3.0,1.0,3.5,2.5,1.0,8.0,7.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-18,66325.0,624000.0
4771641,2115.0,2246.0,131.0,2744.82,3444.0,699.1800000000003,4.0,5.0,1.0,3.5,3.5,0.0,8.0,16.0,8.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-18,68533.0,850000.0
4771641,2115.0,1453.0,662.0,2744.82,2734.0,10.819999999999707,4.0,3.0,1.0,3.5,3.5,0.0,8.0,11.0,3.0,Detached,Townhouse,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-19,93234.0,580000.0
4771641,2115.0,2317.0,202.0,2744.82,3379.0,634.1800000000003,4.0,4.0,0.0,3.5,3.5,0.0,8.0,14.0,6.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-21,91520.0,820000.0
4771641,2115.0,1187.0,928.0,2744.82,2809.0,64.18000000000029,4.0,4.0,0.0,3.5,3.5,0.0,8.0,9.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-21,93902.0,632000.0
4771641,2115.0,843.0,1272.0,2744.82,,,4.0,2.0,2.0,3.5,2.0,1.5,8.0,9.0,1.0,Detached,Condominium,0.0,3 Storey,,,,1,1,0,2025-02-21,94737.0,365000.0
4771641,2115.0,625.0,1490.0,2744.82,,,4.0,1.0,3.0,3.5,1.0,2.5,8.0,9.0,1.0,Detached,Condominium,0.0,3 Storey,,,,1,1,0,2025-02-22,86445.0,265000.0
4771641,2115.0,2025.0,90.0,2744.82,3369.0,624.1800000000003,4.0,4.0,0.0,3.5,3.5,0.0,8.0,13.0,5.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-22,98434.0,800000.0
4771641,2115.0,2236.0,121.0,2744.82,3369.0,624.1800000000003,4.0,5.0,1.0,3.5,3.5,0.0,8.0,9.0,1.0,Detached,Detached,1.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-23,91475.0,807000.0
4771641,2115.0,1799.0,316.0,2744.82,5166.0,2421.1800000000003,4.0,4.0,0.0,3.5,3.5,0.0,8.0,14.0,6.0,Detached,Semi Detached,0.0,3 Storey,2 Storey,0.0,,1,1,0,2025-02-24,97895.0,675000.0
